"assay","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","cluster","gene","pos_avgLFC"
"NEUT","LGALS9",-0.600598580629794,7.78068869741911,-2.95287828910052,0.00688091253708725,0.041624556401182,-2.81477896985776,-2.70255342520603,"Favorable_NEUT","LGALS9",-0.570577394488878
"Myeloid","CDK5RAP2",0.78286229661373,3.77723365935074,2.89075976291817,0.00688370236971282,0.0416300987895071,-2.68824530060606,2.70241866615661,"Unfavorable_Myeloid","CDK5RAP2",0.78286229661373
"NEUT","AOAH",0.739840410238195,6.84887142781177,3.11763510109316,0.00688704777139701,0.0416348763540132,-2.44058120957647,2.7022571357853,"Unfavorable_NEUT","AOAH",0.338036590295182
"MONO","SNRPE",-0.781810059270005,7.40939805214037,-3.47934405585004,0.00689055550698073,0.0416348763540132,-1.38265859434786,-2.70208784292393,"Favorable_MONO","SNRPE",-0.766516958432045
"Myeloid","HRH1",1.24642619768398,1.03027510329658,2.89054491949716,0.0068923392092217,0.0416348763540132,-2.34565515010315,2.70200178629498,"Unfavorable_Myeloid","HRH1",1.24642619768398
"Myeloid","ALG8",-0.590743891901805,5.16132231955732,-2.89963434774122,0.00689363329805951,0.0416348763540132,-2.7348313771876,-2.70193936411294,"Favorable_Myeloid","ALG8",-0.590743891901805
"Myeloid","GBF1",0.353968370477979,4.18937321829637,2.89017172393278,0.00689386156471553,0.0416348763540132,-2.73956622348384,2.70192835444431,"Unfavorable_Myeloid","GBF1",0.353968370477979
"Myeloid","RSBN1L",0.462734518089795,6.48380564817892,2.90214456007342,0.00689794601407259,0.0416410123975351,-2.67514069123997,2.70173141020846,"Unfavorable_Myeloid","RSBN1L",0.620399784384315
"NEUT","PEA15",-0.727554750601757,5.71768364508063,-3.05813382174081,0.00689862579933061,0.0416410123975351,-2.55759519462251,-2.70169864244974,"Favorable_NEUT","PEA15",-0.520053387251473
"NEUT","SNRNP70",-0.404759885031702,6.7263424332107,-2.93911114091506,0.00690504445208796,0.0416684363609295,-2.95269716294565,-2.70138938639085,"Favorable_NEUT","SNRNP70",-0.197983449700897
"MONO","CHMP2A",-0.545261090636428,7.49532141745388,-2.97404116464219,0.0069318151653043,0.0417984415001112,-2.60877636012754,-2.70010232936956,"Favorable_MONO","CHMP2A",-0.257753273949492
"Myeloid","SMCR8",0.530921778480566,4.25714748739584,2.93236328160834,0.00693192056892718,0.0417984415001112,-2.62806178465403,2.7000972707049,"Unfavorable_Myeloid","SMCR8",0.530921778480566
"NEUT","HSP90AB1",0.66051069357494,10.6784989185721,2.94957281124744,0.00693386993536279,0.0417984415001112,-2.99395492449282,2.70000372668627,"Unfavorable_NEUT","HSP90AB1",0.769895775297488
"Myeloid","PRMT5",-0.744847565453442,4.13792024490768,-2.88784986272126,0.00693411293799946,0.0417984415001112,-2.75900939551282,-2.69999206740324,"Favorable_Myeloid","PRMT5",-0.744847565453442
"NEUT","MXD1",0.550152982895104,8.33682716876026,3.02799895352533,0.00694338067376999,0.0418283529898104,-2.80457555768427,2.69954767450581,"Unfavorable_NEUT","MXD1",0.0925120953046107
"Myeloid","TMEM189",-0.445591570027255,4.42752572568717,-2.89031275008978,0.00694439661863236,0.0418283529898104,-2.74515154734917,-2.69949899181493,"Favorable_Myeloid","TMEM189",-0.445591570027255
"Myeloid","FGR",-1.99192588034219,3.25427542203064,-2.88724719483233,0.00694472272286829,0.0418283529898104,-2.61885687890489,-2.69948336670143,"Favorable_Myeloid","FGR",-1.25203485603374
"Myeloid","KIF1BP",0.365876350547697,4.84862420430708,2.8869898082107,0.00694907872837542,0.0418432466844915,-2.78187069255469,2.69927471415474,"Unfavorable_Myeloid","KIF1BP",0.365876350547697
"T Cells","THUMPD1",0.39600538018952,7.3397520495432,2.88787561487586,0.00697585691914566,0.0419868284622481,-2.72373963300219,2.69799461447536,"Unfavorable_T Cells","THUMPD1",0.373148921905061
"Myeloid","METTL14",0.30963097174974,4.67365768345106,2.88540684471272,0.00697670330269678,0.0419868284622481,-2.78157627242986,2.69795422611286,"Unfavorable_Myeloid","METTL14",0.30963097174974
"Myeloid","ZNF652",0.883549474574512,6.19725971417414,2.88511571046062,0.00698179517060859,0.0420060944748855,-2.75711825978943,2.69771134138939,"Unfavorable_Myeloid","ZNF652",1.10913986951445
"Myeloid","KIN",0.39241011278498,5.94852224983135,2.89081907556029,0.00698767924337697,0.0420283243799166,-2.70694842211316,2.69743086615452,"Unfavorable_Myeloid","KIN",0.650431773030602
"Myeloid","LARP7",-0.351625662870525,7.1050320268353,-2.89370973293607,0.00698927308086735,0.0420283243799166,-2.7014882910701,-2.69735492944696,"Favorable_Myeloid","LARP7",-0.179371210030801
"Myeloid","DDX41",-0.645667214515374,4.76749888579591,-2.90186533437549,0.00699579436090438,0.0420447647635533,-2.73552744882895,-2.69704439183937,"Favorable_Myeloid","DDX41",-0.645667214515374
"T Cells","PARP8",0.672897978535589,7.51066544314896,2.93833833264957,0.00699696094276843,0.0420447647635533,-2.61784064651468,2.69698886765437,"Unfavorable_T Cells","PARP8",0.471227285438165
"T Cells","ZNF148",0.587636410883587,6.6921319808027,2.88945475752741,0.00699768396847833,0.0420447647635533,-2.62977178956174,2.69695445897185,"Unfavorable_T Cells","ZNF148",0.328638203580912
"Myeloid","FRAT1",1.30423535902333,4.01898431774796,2.91177176811459,0.00701035902832455,0.0421095342661106,-2.59223436464077,2.6963517728446,"Unfavorable_Myeloid","FRAT1",1.30423535902333
"Myeloid","SRCAP",0.428696730985394,4.46581038495296,2.88321302113449,0.00701515891833835,0.0421155855107506,-2.77173787027095,2.69612379842196,"Unfavorable_Myeloid","SRCAP",0.428696730985394
"Myeloid","MFSD14A",-0.40102680558621,5.45320585785121,-2.88304530345911,0.00701810703653304,0.0421155855107506,-2.7893127843837,-2.69598384474085,"Favorable_Myeloid","MFSD14A",-0.496496417204625
"MONO","CASP1",-0.530345950942127,7.92297882733809,-2.96051431211348,0.00701839953708887,0.0421155855107506,-2.4753933556777,-2.69596996197266,"Favorable_MONO","CASP1",-0.11624714001615
"T Cells","RFLNB",1.14459258419086,5.38342637601909,2.91677853144805,0.0070189483390931,0.0421155855107506,-2.40656289045061,2.69594391593347,"Unfavorable_T Cells","RFLNB",0.385451379109172
"NEUT","ERP44",-0.491330819492855,7.16971525866838,-2.9321414479872,0.00702137577672364,0.0421187765612912,-3.01468721719691,-2.69582873213349,"Favorable_NEUT","ERP44",-0.414085294418636
"NEUT","TDG",0.525669800038482,6.03671145474029,2.96767532231662,0.00702473816149325,0.0421275727962803,-2.60816624114634,2.69566924342547,"Unfavorable_NEUT","TDG",0.0728101867062982
"MONO","IRF1",0.850664319265977,7.19346207585533,2.91155711096948,0.00704119833802344,0.0422148909531956,-2.51535789783259,2.69488947224185,"Unfavorable_MONO","IRF1",0.48458108945237
"MONO","ABI1",-0.390162851476338,6.27410186474314,-2.90290737290794,0.0070490183682022,0.0422503747297234,-2.84279367255927,-2.69451958582388,"Favorable_MONO","ABI1",-0.389733330765934
"Myeloid","MEMO1",-0.498816139965394,4.82113695617685,-2.88177551322353,0.00705937979094285,0.0422861050383661,-2.76424324757528,-2.69403005900094,"Favorable_Myeloid","MEMO1",-0.498816139965394
"NEUT","NABP1",0.731010135291648,7.44598446478573,2.93760882802016,0.00705983963849069,0.0422861050383661,-2.89239362956712,2.69400834839649,"Unfavorable_NEUT","NABP1",0.104694704264566
"T Cells","NCOR1",0.422777917022589,7.85860466283709,2.87675244753152,0.00706068903606545,0.0422861050383661,-2.7606094425893,2.69396824945596,"Unfavorable_T Cells","NCOR1",0.443757088843557
"MONO","TCF4",1.28271611140099,5.69228149649625,3.42269019493076,0.00706330078614852,0.0422903476603163,-1.36692766051594,2.69384497930469,"Unfavorable_MONO","TCF4",0.819401195566416
"NEUT","PRKDC",0.707822607288294,5.7708087126265,2.93155734602268,0.0070659065652431,0.0422945522556941,-2.79689770487167,2.69372203175451,"Unfavorable_NEUT","PRKDC",0.997666296770953
"Myeloid","AC097534.2",-0.98969632340352,2.39869030705452,-3.34296143551741,0.00707096469080607,0.0423134296970159,-1.4474958258834,-2.69348349217938,"Favorable_Myeloid","AC097534.2",-0.98969632340352
"MONO","ACIN1",0.878664067497163,5.38529640171138,3.0818249354214,0.00707566768998336,0.0423242608220982,-2.14169956933251,2.69326183766593,"Unfavorable_MONO","ACIN1",0.86975708940099
"MONO","RNPS1",-0.526341861824986,6.90996555484293,-3.05792919737377,0.00707658440767338,0.0423242608220982,-2.26638682205179,-2.69321864774579,"Favorable_MONO","RNPS1",-0.514957712194208
"T Cells","PSIP1",0.463446992151352,7.73735001283618,2.87617953960888,0.00707888811245901,0.0423266455787747,-2.83880907496521,2.69311013396562,"Unfavorable_T Cells","PSIP1",0.499483978571474
"Myeloid","ZNF524",0.467286969389034,4.53688156282698,2.89142427867379,0.00708935166379663,0.0423315238896466,-2.63664545529848,2.6926176572475,"Unfavorable_Myeloid","ZNF524",0.116073100769135
"NEUT","BUD31",-0.545656862983997,7.20861948294923,-2.95992496897825,0.00709142056701423,0.0423315238896466,-2.69443833189737,-2.69252035968835,"Favorable_NEUT","BUD31",-0.358670336561869
"Myeloid","UHRF1BP1L",0.527714814055802,4.80887221189798,2.87886827288628,0.0070919072645389,0.0423315238896466,-2.78891772527445,2.69249747470288,"Unfavorable_Myeloid","UHRF1BP1L",0.527714814055802
"MONO","CNIH4",-0.96701166406992,7.26101032391031,-3.07874571289634,0.00709292223389874,0.0423315238896466,-2.23989942464959,-2.69244975440406,"Favorable_MONO","CNIH4",-0.39638443583719
"Myeloid","ALDOC",-0.80153982996663,3.64535794863159,-2.94604613115198,0.00709424182927783,0.0423315238896466,-2.46431829829017,-2.69238772082478,"Favorable_Myeloid","ALDOC",-0.80153982996663
"T Cells","TNFRSF25",1.54693230935595,5.28946553611488,2.90638523181532,0.00709595430825541,0.0423315238896466,-2.43417085074736,2.69230723340993,"Unfavorable_T Cells","TNFRSF25",0.713952973882263
"T Cells","TTC39C",0.628139071555914,6.68392910094782,2.90199933271806,0.00709649968742732,0.0423315238896466,-2.65779136856982,2.6922816039627,"Unfavorable_T Cells","TTC39C",0.359628434849106
"NEUT","CDC5L",0.649550029089252,6.24051900162641,3.00496753337826,0.00709682264535537,0.0423315238896466,-2.61920440727053,2.69226642777163,"Unfavorable_NEUT","CDC5L",0.642151247002568
"T Cells","MIIP",0.779093043196187,5.21991302146068,2.88208662892159,0.00710145764983151,0.0423315238896466,-2.47365146305881,2.69204869147807,"Unfavorable_T Cells","MIIP",0.374758197233912
"Myeloid","ZNF396",1.93513671824937,-0.292687624850464,2.91638148480791,0.00710202133038837,0.0423315238896466,-2.43263033967501,2.69202222044022,"Unfavorable_Myeloid","ZNF396",1.93513671824937
"T Cells","IRF7",-1.02231475840777,5.69380268911427,-2.87362198672359,0.00710355514699562,0.0423315238896466,-2.70522867670405,-2.69195020033109,"Favorable_T Cells","IRF7",-0.843016113316951
"NEUT","TAX1BP1",0.448423145679643,8.04133236553429,2.94826570007508,0.00710366411827783,0.0423315238896466,-2.82619650647236,2.69194508413347,"Unfavorable_NEUT","TAX1BP1",0.282660195341828
"Myeloid","HAX1",-0.472436795969758,6.82296083661979,-2.88597380185695,0.00710447151467178,0.0423315238896466,-2.70878800360766,-2.69190717909803,"Favorable_Myeloid","HAX1",-0.318844476375943
"Myeloid","C15orf48",-2.94635283722189,1.34536773414886,-2.95290582688739,0.00710840481521829,0.0423399364299825,-2.29049213854863,-2.69172257677254,"Favorable_Myeloid","C15orf48",-2.94635283722189
"Myeloid","MEAF6",-0.416223311589023,6.67584718811014,-2.89564760275363,0.00710969453261914,0.0423399364299825,-2.70425579761803,-2.69166206619085,"Favorable_Myeloid","MEAF6",-0.512088307839277
"T Cells","USP3",0.482655365101035,6.58574349111106,2.87311543365935,0.0071268909106884,0.0424309724395996,-2.72686122027759,2.69085619185639,"Unfavorable_T Cells","USP3",0.177579600731424
"Myeloid","PACS1",0.522839756566591,4.75201434887419,2.87623436797014,0.00713881788111238,0.0424815375881431,-2.79746117833563,2.69029828252301,"Unfavorable_Myeloid","PACS1",0.418615138126138
"MONO","NKG7",-1.84735091215573,4.97331021237165,-2.89733873965715,0.00714099899386894,0.0424815375881431,-2.42457206017815,-2.69019634686174,"Favorable_MONO","NKG7",-1.60276447830627
"B Cells","SF1",-0.813814889649464,8.4932109163941,-2.72869344405089,0.00714111989251156,0.0424815375881431,-3.22686244300058,-2.69019069740608,"Favorable_B Cells","SF1",-0.321048685897749
"MONO","PPP1R14B",1.8709475993473,5.71932075275092,3.32379972919252,0.00714652815248441,0.0424913108570645,-1.63186545609138,2.68993806337327,"Unfavorable_MONO","PPP1R14B",1.38709259410051
"T Cells","KIAA2013",0.694449192736039,5.2150439864786,2.94787437782426,0.00714834154298467,0.0424913108570645,-2.36285965082716,2.68985339355822,"Unfavorable_T Cells","KIAA2013",0.616348857911924
"MONO","RRBP1",0.758645662608265,6.47823843191365,3.58540569638465,0.00714849993175693,0.0424913108570645,-1.11510981862809,2.68984599907388,"Unfavorable_MONO","RRBP1",0.571102438340448
"Myeloid","ZBTB1",0.468820921955934,5.58318268528813,2.90070390561905,0.00715865300457692,0.0425402811202713,-2.71913938686526,2.68937230277945,"Unfavorable_Myeloid","ZBTB1",0.429047413785294
"MONO","TXNDC9",-0.886499194813333,5.28402700310748,-3.02211631612763,0.0071642933934354,0.0425624157510003,-2.36729083722404,-2.68910940835227,"Favorable_MONO","TXNDC9",-0.507505505170002
"B Cells","PPIB",1.53597086692661,9.11822673997197,2.77042284209872,0.00717211400769189,0.0425974876067645,-2.92298825589782,2.68874520242354,"Unfavorable_B Cells","PPIB",0.49285884315548
"Myeloid","ZBED3",1.33067869840044,0.584122614505422,2.98462244378251,0.00718348680618994,0.0426536326420989,-2.1756665632452,2.6882162069172,"Unfavorable_Myeloid","ZBED3",1.33067869840044
"MONO","BX284668.5",-1.03199430457234,5.76368671301287,-2.91537225399641,0.00718969797529031,0.0426734363913561,-2.41747660313327,-2.68792761727021,"Favorable_MONO","BX284668.5",-0.906299870998453
"MONO","PBRM1",0.545435273721226,6.294807008085,3.23929957484805,0.00719227630035861,0.0426734363913561,-1.85628511987794,2.68780788623377,"Unfavorable_MONO","PBRM1",0.515587022228112
"NEUT","PRPF40A",0.507403134144234,7.49940084508091,2.92622452978864,0.00719402741579696,0.0426734363913561,-2.9418425883908,2.68772659073143,"Unfavorable_NEUT","PRPF40A",0.352989846054198
"T Cells","SECISBP2",0.532957228703792,6.27876973093774,2.87141371121604,0.00719450437562537,0.0426734363913561,-2.66028725489081,2.68770445095777,"Unfavorable_T Cells","SECISBP2",0.131775868590388
"B Cells","GNG5",0.862802207819995,8.54655263616005,2.73142033106492,0.00720313482105709,0.0426860652611706,-3.17112246835291,2.68730406579186,"Unfavorable_B Cells","GNG5",0.135976405480571
"MONO","CMTM6",-0.490271714330251,8.76618445360131,-3.16774925048817,0.00720407290290091,0.0426860652611706,-2.09554891048815,-2.68726057207869,"Favorable_MONO","CMTM6",-0.210190300154051
"T Cells","RRP1B",0.851475207600336,5.29021398626902,2.86794030993887,0.00720462934057894,0.0426860652611706,-2.60167789468064,2.68723477551536,"Unfavorable_T Cells","RRP1B",0.660263527151351
"Myeloid","GNA15",-0.561684331156394,6.22122105048966,-2.96369750826889,0.00720705599599731,0.0426860652611706,-2.5682600751605,-2.68712229617884,"Favorable_Myeloid","GNA15",-0.716169713522729
"Myeloid","C4orf46",-0.472969656446856,2.89804199742566,-2.88306634980049,0.00720803351639772,0.0426860652611706,-2.6005833227543,-2.68707699615816,"Favorable_Myeloid","C4orf46",-0.472969656446856
"T Cells","RNF114",-0.728864960371468,6.45860105355534,-2.88022409371827,0.00720816044196012,0.0426860652611706,-2.65894089232845,-2.68707111460803,"Favorable_T Cells","RNF114",-0.356488491513056
"NEUT","FLOT1",-1.06092151536034,6.74221006944849,-3.00749309821302,0.00722271076003387,0.042752661418064,-2.7399347863532,-2.6863974888556,"Favorable_NEUT","FLOT1",-0.693873529529997
"MONO","NUDT22",-0.616802130017216,4.93913907909357,-2.88458299972018,0.00722325446525101,0.042752661418064,-2.82601710448467,-2.68637234093411,"Favorable_MONO","NUDT22",-0.197798708227963
"Myeloid","FAM76A",0.440780672908129,4.21577290997978,2.87140433768951,0.00722560103454556,0.0427551609551446,-2.77483052060898,2.68626382487658,"Unfavorable_Myeloid","FAM76A",0.632429644525565
"NEUT","PAXX",-0.566221735936827,6.07878293433536,-2.97091773969236,0.00722874404281585,0.0427623705770302,-2.63929675482694,-2.6861185273927,"Favorable_NEUT","PAXX",-0.277063371665602
"Myeloid","EGFL8",-0.84430487475101,2.10148463707977,-2.8711744171847,0.00724078085744492,0.0427972654172122,-2.41689548497114,-2.68556260378772,"Favorable_Myeloid","EGFL8",-0.84430487475101
"T Cells","EI24",-0.656954508054955,5.31498581641596,-2.86740318611577,0.00724151493024867,0.0427972654172122,-2.67403124691578,-2.68552872727122,"Favorable_T Cells","EI24",-0.472918569364168
"MONO","RBM42",-0.585285291881628,5.75931011675417,-3.21796833035037,0.00724158898552721,0.0427972654172122,-1.99883886318765,-2.68552530988643,"Favorable_MONO","RBM42",-0.660705962274587
"Myeloid","NCOA1",0.600954326511469,4.95127520676928,2.8704488697612,0.00724288539143573,0.0427972654172122,-2.8148070215669,2.68546549049535,"Unfavorable_Myeloid","NCOA1",0.533683964836565
"MONO","RNASE1",2.11017803558508,6.99343337840113,3.02553741198271,0.00724537330784161,0.0427972654172122,-2.54365287521547,2.68535071875736,"Unfavorable_MONO","RNASE1",1.51662684233072
"Myeloid","LMF2",-0.462110799459955,5.64502472768292,-2.87026589846264,0.00724619976144526,0.0427972654172122,-2.81312680521476,-2.68531260089828,"Favorable_Myeloid","LMF2",-0.327721724299257
"MONO","RHOB",-0.796493795918439,9.83958420384432,-2.9106936396574,0.00726291336731102,0.0428845793537825,-2.5576696086428,-2.68454256866357,"Favorable_MONO","RHOB",-0.248127499337472
"T Cells","RGS1",-1.32314794084736,8.95479504356344,-3.00880639576578,0.00726909451083109,0.0429096734686918,-2.49152028836474,-2.68425819265864,"Favorable_T Cells","RGS1",-0.650722246578418
"T Cells","MPRIP",0.993745022398977,5.05072864289764,2.86424392347759,0.00727179605144086,0.042914219513138,-2.62205836748424,2.68413397096043,"Unfavorable_T Cells","MPRIP",0.402871312230749
"Myeloid","LRRC75A",1.08593720244386,3.36508468857444,2.86914623555891,0.00727424703739811,0.0429172848974903,-2.65114385765971,2.68402130603981,"Unfavorable_Myeloid","LRRC75A",1.08593720244386
"NEUT","RAB18",-0.514742869877169,6.5447484432175,-2.96425749701497,0.00728242727811953,0.0429541416757467,-2.8122189744141,-2.68364552982156,"Favorable_NEUT","RAB18",-0.357185641838049
"Myeloid","LMO7",0.899443644545076,3.43994420080404,2.86768785090833,0.0072930507007928,0.0430006886215005,-2.67436025528958,2.68315808593856,"Unfavorable_Myeloid","LMO7",0.899443644545076
"Myeloid","CDC14A",0.770201044028564,3.52788179806272,2.86753014503427,0.00729592591430611,0.0430006886215005,-2.69178956844044,2.68302626953105,"Unfavorable_Myeloid","CDC14A",0.966859266369421
