assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,pos_avgLFC,avg_LFC,gene
Adapt_AIF1,HLA-DRB5,-2.1936429769476895,7.696641277640581,-2.2517449491788564,0.03163744790075294,0.13854721511052814,-4.144714491838688,-2.1489615514330325,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Adapt_CCL3,HLA-DRB5,-1.9269226183415158,7.337567027886699,-1.9404206630371672,0.06332676190169984,0.20933312005629354,-4.452788966068459,-1.8568903069506706,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Adapt_HSPA1A,HLA-DRB5,-2.005368449123238,7.234059193842365,-1.8748925382356956,0.06979263344306007,0.22229633605273968,-4.68101419527164,-1.8132541370465347,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Homeo_FRMD4A,HLA-DRB5,-1.6051512138555664,7.379620209255629,-1.6511945704461004,0.10863495313208245,0.2904496040822952,-4.888614797582276,-1.6043589537010874,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
PVM_GPNMB,HLA-DRB5,-1.3276648425426991,7.47758027107819,-1.6008645232483136,0.11989371709546186,0.3084838222456423,-5.12079820068477,-1.5552198552465912,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Adapt_HIST,HLA-DRB5,-1.4560047075440679,7.836084256909718,-1.5519382182272679,0.13063567379273922,0.32458132902924275,-5.240575737576407,-1.5115999131991502,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
PVM_CD163,HLA-DRB5,-0.9047461897223554,7.5984288570012755,-0.9328792609559771,0.35942374172619895,0.5868706250800829,-5.903036848753872,-0.9164636933110923,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Adapt_TMEM163,HLA-DRB5,-0.7695215289598476,7.50030364987851,-0.8834673968538975,0.3840376749280694,0.6088507782405458,-5.97580274233239,-0.8704808592960561,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Prolif_MKI67,HLA-DRB5,0.3426590435781103,6.479716622323707,0.3792546395006117,0.7109773633078571,0.8471807402206744,-5.941694170701375,0.37054377894995605,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
Adapt_HIF1A,HLA-DRB5,0.3717446112587104,7.7162206550607975,0.36498119132095996,0.7195651021598122,0.8528434752086065,-5.728221400556627,0.3590400851849207,-1.4479280500155434,-1.4479280500155431,HLA-DRB5
PVM_GPNMB,S100A9,-3.195303015226981,5.8975711049810915,-3.871685293869553,4.8824806267394475e-4,0.011677830528074277,-0.2582544168719245,-3.487122281592174,-1.6723266453785521,-1.39360553781546,S100A9
PVM_CD163,S100A9,-2.770183745196909,7.647685081348211,-3.1628897354345606,0.0037010657579644893,0.03850203752081669,-2.0994742123933987,-2.9025766511150133,-1.6723266453785521,-1.39360553781546,S100A9
Homeo_FRMD4A,S100A9,-2.810105657761282,5.136160080203516,-2.0663286100412495,0.047102313554326765,0.1759741818220065,-4.1953791659112625,-1.985379063299804,-1.6723266453785521,-1.39360553781546,S100A9
Adapt_AIF1,S100A9,-1.3986024168243767,7.16127057381441,-2.053522989610149,0.054832182321366836,0.19211444342699413,-4.596360687768124,-1.9202036377038052,-1.6723266453785521,-1.39360553781546,S100A9
Adapt_IFI44L,S100A9,-1.6531601830883662,7.070662684060454,-1.9084744799636297,0.06467091766759607,0.2122028142688202,-4.494471410047504,-1.8475261782702723,-1.6723266453785521,-1.39360553781546,S100A9
Adapt_HSPA1A,S100A9,-2.018743859554392,5.274314152330302,-1.8724796804608321,0.07013533608463235,0.2229604968962902,-4.673764965290424,-1.811035632626714,-1.6723266453785521,-1.39360553781546,S100A9
Adapt_CCL3,S100A9,-1.217477598839938,5.720028699523458,-1.2260519090083535,0.2293102634789114,0.4523764048262439,-5.584516589522183,-1.2021374895763728,-1.6723266453785521,-1.39360553781546,S100A9
Adapt_HIST,S100A9,-1.2201833365846757,5.018199746291648,-0.9557798265660044,0.3474400003684287,0.5758635744875805,-5.854733162336214,-0.9395664341815156,-1.6723266453785521,-1.39360553781546,S100A9
Adapt_HIF1A,S100A9,-0.5334695485106273,6.795967003082991,-0.5395490317456205,0.5936380777046322,0.7711717561752881,-5.731313515024302,-0.5335714320376692,-1.6723266453785521,-1.39360553781546,S100A9
Prolif_MKI67,S100A9,0.09396290780202676,9.107610725849277,0.07698698870278847,0.9400229006823786,0.9722795950457104,-6.12438697182407,0.07524107896112917,-1.6723266453785521,-1.39360553781546,S100A9
PVM_CD163,SLC43A3,-2.1511243405713,6.0551028502832205,-5.36353182422994,9.309152234841004e-6,0.0011194255562396306,3.530138811488147,-4.432627723274603,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_TMEM163,SLC43A3,-2.104884312164158,5.34515285061419,-5.027502038460812,2.1368472821809533e-5,0.001803199197770243,2.6179269429762124,-4.250089905828856,-1.4798044303497044,-1.356487394487229,SLC43A3
PVM_GPNMB,SLC43A3,-1.9962322400598214,5.693009111927121,-4.7633597803771845,4.0172994231101827e-5,0.002637507142802009,2.084379753811879,-4.106482465529327,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_AIF1,SLC43A3,-1.4821638352018962,4.856892257936681,-4.637040490873889,5.6198840652241706e-5,0.003188089414778628,1.6683170987913343,-4.028227953919955,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_HIST,SLC43A3,-1.6439227985529523,4.859502909230793,-4.748470045727001,8.433386476438561e-5,0.004099612713200639,1.9361644898410297,-3.9317382381907566,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_HIF1A,SLC43A3,-1.6064372447122304,5.63318052113845,-4.275128448343591,1.882197169717378e-4,0.0066261170778301685,0.6515425357782831,-3.734324459146779,-1.4798044303497044,-1.356487394487229,SLC43A3
Homeo_FRMD4A,SLC43A3,-1.1898521125567907,4.635959025298624,-3.4016879166706544,0.0018382075701960396,0.025418942327162363,-1.3523520441055457,-3.1151991497943303,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_CCL3,SLC43A3,-1.357137741122799,4.93805352333527,-3.2581439146920435,0.0027004101284071615,0.031942852916791414,-1.7697284152315715,-2.9999307285260235,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_HSPA1A,SLC43A3,-1.0498995133434676,4.799303397299669,-2.8618278346641954,0.007432648908055824,0.05826640793508508,-2.6555674400712044,-2.6768112717469887,-1.4798044303497044,-1.356487394487229,SLC43A3
Adapt_IFI44L,SLC43A3,-1.3008205283382535,5.088011990779521,-2.6484385733143037,0.011787881399308048,0.07644181374318901,-3.139221073567746,-2.5184314881049032,-1.4798044303497044,-1.356487394487229,SLC43A3
Prolif_MKI67,SLC43A3,-0.395374067223079,5.41597513913365,-0.6643168838099965,0.515454564692388,0.7156676643002802,-6.0588565484366805,-0.6503679654617847,-1.4798044303497044,-1.356487394487229,SLC43A3
PVM_GPNMB,AC114760.2,-2.39598520226293,4.89041370488351,-6.499780719697987,2.796622064544525e-7,1.3815312998849953e-4,6.3196526566083016,-5.136661378232344,-2.1901554030658037,-1.2775906517883853,AC114760.2
PVM_CD163,AC114760.2,-2.108111677146858,4.975162942450145,-5.094034977783153,2.4312270540326866e-5,0.001952459055079501,2.462705957500864,-4.221091048229091,-2.1901554030658037,-1.2775906517883853,AC114760.2
Adapt_HIST,AC114760.2,-2.29216352377461,5.6338946040495275,-4.6479883072339385,7.448722317990469e-5,0.003794530282280652,1.7514905841580335,-3.961478073859631,-2.1901554030658037,-1.2775906517883853,AC114760.2
Homeo_FRMD4A,AC114760.2,-2.2744593275500353,4.660056877309177,-4.373130382020392,1.2498304368596265e-4,0.0051707561622725785,1.0690625157885547,-3.836140265861968,-2.1901554030658037,-1.2775906517883853,AC114760.2
Adapt_AIF1,AC114760.2,-1.9900547365886396,3.5012249915226152,-4.170061513582596,2.0887930403490487e-4,0.007033706557019144,0.37780747425428896,-3.7080283156856604,-2.1901554030658037,-1.2775906517883853,AC114760.2
Adapt_HIF1A,AC114760.2,-2.361836387605587,5.92508770541316,-3.8623512307843906,6.308751482552026e-4,0.013556396802750574,-0.4145040449625075,-3.4179809827065615,-2.1901554030658037,-1.2775906517883853,AC114760.2
Adapt_HSPA1A,AC114760.2,-1.908476966531965,5.686464908933079,-3.5225707828215964,0.0012893440698198263,0.020585806174149884,-1.1025285093191313,-3.21834105771283,-2.1901554030658037,-1.2775906517883853,AC114760.2
PVM_CD163,SOCS3,-2.2457388940677543,6.018710330046327,-3.742121033494129,9.348595087545164e-4,0.017088017794953694,-0.7676587585591959,-3.309430564431944,-1.8996393047950957,-1.2664262031967304,SOCS3
Adapt_HIST,SOCS3,-2.7515191195586373,5.14744400627201,-3.4107029156692015,0.0017898013241966115,0.024995622884991818,-1.4484115297787534,-3.1230618491746176,-1.8996393047950957,-1.2664262031967304,SOCS3
PVM_GPNMB,SOCS3,-2.3447117439218843,5.136787660271001,-3.130777245943515,0.0037782416235752694,0.03895019762871335,-2.135997602968679,-2.896106491903457,-1.8996393047950957,-1.2664262031967304,SOCS3
Adapt_AIF1,SOCS3,-1.703521636213004,4.925644198705346,-2.9876601589704688,0.005284331548390028,0.04757980888742508,-2.648094588595782,-2.7891700212207025,-1.8996393047950957,-1.2664262031967304,SOCS3
Adapt_HIF1A,SOCS3,-1.3438135994775178,6.5579793573163006,-2.5578504541426694,0.015971543962249708,0.09153065797391365,-3.2746359282010906,-2.4095651551527397,-1.8996393047950957,-1.2664262031967304,SOCS3
Homeo_FRMD4A,SOCS3,-2.363002561696981,4.295401258325788,-2.2409599297126284,0.032211916618178627,0.1399902127492087,-3.867259710729565,-2.1417709691625957,-1.8996393047950957,-1.2664262031967304,SOCS3
Adapt_HSPA1A,SOCS3,-1.392911234903068,5.270551236937908,-1.524383613653117,0.13740309772272916,0.33442352927854846,-5.152529334852838,-1.4855314536266824,-1.8996393047950957,-1.2664262031967304,SOCS3
Adapt_CCL3,SOCS3,-1.0518956485219184,5.66307498903085,-1.2109289990279057,0.2349735101205077,0.4590677951463689,-5.608291450065326,-1.1876444692801265,-1.8996393047950957,-1.2664262031967304,SOCS3
PVM_CD163,RGS16,-2.9637998339000378,6.395746830296652,-3.9393626931750507,4.880823879112596e-4,0.011676923934871733,-0.26382658509546,-3.487213042787272,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_TMEM163,RGS16,-2.267249389847421,7.289018779231724,-3.626279430215177,0.0010519261004896783,0.018236649453141695,-0.9486781126381958,-3.2762574863407274,-1.3792441856690814,-1.264307170196658,RGS16
PVM_GPNMB,RGS16,-2.3214027436248763,6.993770876823441,-3.2636609855878946,0.0027915505408021113,0.03264906628153378,-1.7882629162049861,-2.989805593046195,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_AIF1,RGS16,-1.6768888330854426,6.626087144511667,-3.1451023193168632,0.003595491164777552,0.03788239999412272,-2.199793236124057,-2.9116292525235745,-1.3792441856690814,-1.264307170196658,RGS16
Prolif_MKI67,RGS16,-1.829097339034484,6.835465634939522,-3.3959792994498965,0.004587190637261642,0.0437055204690723,-1.8730218471259006,-2.8346779232370003,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_IFI44L,RGS16,-1.2934790214685585,6.620679818159416,-2.8530104220305166,0.00703382751830655,0.05643442970089472,-2.660831724761512,-2.6952384489287184,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_HIF1A,RGS16,-1.1573159986993824,7.284236435540609,-2.0970596784929985,0.061330662254800564,0.20528913392177503,-4.083521984986169,-1.8711040362672242,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_CCL3,RGS16,-0.7419922987832606,8.180377690571087,-1.3196238462528114,0.19835435950009042,0.4161143355686636,-5.448136435189607,-1.2862542040439784,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_HIST,RGS16,-0.38476368666985694,7.310013935614779,-0.7693882560141364,0.4476231405726333,0.66336759892006,-6.08568518220468,-0.759383567388144,-1.3792441856690814,-1.264307170196658,RGS16
Homeo_FRMD4A,RGS16,-0.3609770964306742,6.540228289987767,-0.4817606170099907,0.6337459125518559,0.797955980713309,-6.001691056594704,-0.4764611025571931,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_HSPA1A,RGS16,-0.17471980081590122,7.512877645438287,-0.3353209837960478,0.7395318442135945,0.8650320006486594,-6.269625304512503,-0.3324733707752192,-1.3792441856690814,-1.264307170196658,RGS16
Adapt_CCL3,AC009107.2,-1.6918700230918742,4.56033254273573,-5.415975853959661,7.593815204875715e-6,9.808345479035425e-4,3.5079996870847356,-4.476326987268226,-1.348813164361624,-1.2364120673314887,AC009107.2
PVM_CD163,AC009107.2,-2.1004908960947652,4.806881551445985,-5.127743518322166,1.8158812705374763e-5,0.0016538570955149342,2.8279370652004836,-4.286404604692667,-1.348813164361624,-1.2364120673314887,AC009107.2
PVM_GPNMB,AC009107.2,-1.5567628760129817,4.792394065545476,-4.654469720557627,5.7943775771742476e-5,0.0032388210834872837,1.7036538806519914,-4.021031822881773,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_HSPA1A,AC009107.2,-1.4110486808201803,4.585239009233734,-3.94177040023011,4.124626105858449e-4,0.01049122125840255,-0.09146030165235164,-3.5319786784329836,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_AIF1,AC009107.2,-1.2963228814258707,4.480229578036099,-3.8374847744762235,5.367794431794411e-4,0.012316413083647783,-0.46762490208541685,-3.461697835780677,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_TMEM163,AC009107.2,-1.5180504042836835,5.1377021742758755,-3.3216099634766234,0.0023417909584089605,0.029338179079476612,-1.7045987281127104,-3.0430684024849777,-1.348813164361624,-1.2364120673314887,AC009107.2
Homeo_FRMD4A,AC009107.2,-1.3523396230585654,5.021407691981772,-3.165606887488607,0.003554507789080576,0.03761538522974454,-1.902188266489948,-2.9152086827401726,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_HIST,AC009107.2,-0.833688379193287,4.885963701648733,-3.1188640765168736,0.004062555275468844,0.040719118954276996,-2.196905542391624,-2.8732631831429347,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_HIF1A,AC009107.2,-1.7683129359239116,4.972853633341565,-3.0363575475063147,0.005238416633698617,0.04733427883663403,-2.1548618240153177,-2.791994995295602,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_IFI44L,AC009107.2,-0.7925963129893114,5.20805718307943,-2.952821960465199,0.005614233986727868,0.04918846170521137,-2.4196591260167715,-2.769500373728874,-1.348813164361624,-1.2364120673314887,AC009107.2
Prolif_MKI67,AC009107.2,-0.5154617950834326,4.685460980349588,-0.8491112614215245,0.41214930642541625,0.633068760533443,-5.521171054245223,-0.8201171849729385,-1.348813164361624,-1.2364120673314887,AC009107.2
Adapt_IFI44L,CITED2,-1.6085623393761805,7.5590059369444065,-5.49286289178625,3.1822880497579723e-6,5.959616903020104e-4,4.440948768664176,-4.65868948257335,-1.171479748171645,-1.171479748171645,CITED2
Adapt_CCL3,CITED2,-1.1094945479392546,8.698279766136427,-5.579167285503548,5.441428224755326e-6,8.142046838807005e-4,3.7139730006688403,-4.547006639675802,-1.171479748171645,-1.171479748171645,CITED2
Adapt_AIF1,CITED2,-1.5645816784847657,7.144598122386183,-4.22120281864282,1.9471463283842716e-4,0.006763576699013249,0.4986153332021468,-3.7257768181109308,-1.171479748171645,-1.171479748171645,CITED2
Adapt_HIST,CITED2,-1.1139105953825288,8.481796020108881,-3.9757234701195867,4.379268235686447e-4,0.010884452653233189,-0.010895367634340403,-3.5161055650926802,-1.171479748171645,-1.171479748171645,CITED2
Prolif_MKI67,CITED2,-2.1952630791226477,6.656651838363096,-4.528799333831935,5.274762808705326e-4,0.012172426910572432,0.09437329880199297,-3.466400829187548,-1.171479748171645,-1.171479748171645,CITED2
Adapt_HIF1A,CITED2,-1.2279960984515306,8.656760073844174,-4.097523061548022,0.0012184728825806173,0.01989313281422518,0.34284450891094753,-3.2345202300979,-1.171479748171645,-1.171479748171645,CITED2
PVM_GPNMB,CITED2,-1.1252129947999814,7.676230514332644,-3.304778496705952,0.002448659618674776,0.030111392676988657,-1.693305196811524,-3.029614629406604,-1.171479748171645,-1.171479748171645,CITED2
Homeo_PICALM,CITED2,-1.2200313274948975,6.7750951940194,-3.3433292167916613,0.003249210796986299,0.03569054984814638,-1.4862193525729568,-2.943121300817417,-1.171479748171645,-1.171479748171645,CITED2
Homeo_FRMD4A,CITED2,-0.9496196676270827,8.176230627197537,-2.611191438535019,0.01440296273321303,0.08621212759944583,-3.0810813260703758,-2.44705307623634,-1.171479748171645,-1.171479748171645,CITED2
Adapt_TMEM163,CITED2,-0.9028648637351484,7.23551667129216,-1.8797635258518364,0.0697903069050483,0.22229633605273968,-4.660266672596683,-1.81326922854619,-1.171479748171645,-1.171479748171645,CITED2
Adapt_HSPA1A,CITED2,-0.5589786597926212,8.973833512453176,-1.8029918733203194,0.08137633602940297,0.24411565237902963,-4.642094027814836,-1.7427554797079687,-1.171479748171645,-1.171479748171645,CITED2
PVM_CD163,CITED2,-0.4812411258531011,7.6071791248175975,-1.0395176441598295,0.3074452771148558,0.5364868133489904,-5.8371363159268945,-1.0205972833176598,-1.171479748171645,-1.171479748171645,CITED2
Adapt_AIF1,PTCH2,-2.8477236763570986,3.6534609071800035,-6.730478621515146,1.724476290183165e-7,1.0566655180926164e-4,7.01258744015565,-5.2268227950337955,-1.9853433471744526,-1.1581169525184307,PTCH2
Adapt_CCL3,PTCH2,-2.053242636200504,4.85134201364537,-7.203749825960173,2.690288816164335e-7,1.3435272945861124e-4,8.119868492765903,-5.143944612044518,-1.9853433471744526,-1.1581169525184307,PTCH2
PVM_GPNMB,PTCH2,-1.467701051492996,4.32027351233432,-5.749006536797338,2.190368675090172e-6,4.7889424214471487e-4,4.663466207173743,-4.735016880699182,-1.9853433471744526,-1.1581169525184307,PTCH2
Adapt_HIST,PTCH2,-2.0720776528217253,5.255155662138123,-5.461914258674782,6.397638242152611e-6,8.921961787151279e-4,3.733854103275969,-4.512803194240883,-1.9853433471744526,-1.1581169525184307,PTCH2
Adapt_HSPA1A,PTCH2,-1.8004879324533598,4.765822715898405,-5.284302100037615,8.305305823800116e-6,0.0010383336514871307,3.5129246236810827,-4.457158855829277,-1.9853433471744526,-1.1581169525184307,PTCH2
Adapt_HIF1A,PTCH2,-2.2336348430198227,5.028761451067389,-4.514173242069342,1.0050367162137249e-4,0.004560591136781148,1.035003465700651,-3.8893726978237715,-1.9853433471744526,-1.1581169525184307,PTCH2
Homeo_FRMD4A,PTCH2,-1.4225356378756624,4.67790345614711,-3.1720577569622526,0.0042965254409560345,0.042072159010925966,-1.8860541109759605,-2.8555285896605507,-1.9853433471744526,-1.1581169525184307,PTCH2
PVM_GPNMB,ANKRD22,-2.0095248906159235,4.177641365591691,-4.21131192272949,1.8625756662321152e-4,0.00659259450569144,0.640436110223086,-3.736961314883648,-1.540186586453501,-1.1551399398401256,ANKRD22
PVM_CD163,ANKRD22,-1.7977780180507703,5.310309094000392,-3.0927729513052564,0.004529559428454399,0.04335875828120432,-2.275535537037059,-2.838714992204039,-1.540186586453501,-1.1551399398401256,ANKRD22
Adapt_AIF1,ANKRD22,-2.12163427661333,4.825162776207821,-2.758720615166183,0.009408397230525683,0.06693915320340538,-3.1854372839992684,-2.5968464496956445,-1.540186586453501,-1.1551399398401256,ANKRD22
Adapt_IFI44L,ANKRD22,-1.1634032473996658,5.437416635601912,-2.4932469392015055,0.0172289495405253,0.09578159854666385,-3.460076088060184,-2.3817850774299436,-1.540186586453501,-1.1551399398401256,ANKRD22
Adapt_HIST,ANKRD22,-2.693406737006193,4.578721128064032,-2.310053641076997,0.03182548391618734,0.13901782693338885,-3.727939573835113,-2.1465956828003527,-1.540186586453501,-1.1551399398401256,ANKRD22
Homeo_FRMD4A,ANKRD22,-1.4288498559299208,3.964914700208855,-1.6585241855769817,0.10713800540522968,0.28802301261903046,-4.860392787402504,-1.611191428762112,-1.540186586453501,-1.1551399398401256,ANKRD22
Adapt_HSPA1A,ANKRD22,-0.8141360200787342,4.0820932915797385,-1.0779104518005926,0.2894059948345717,0.5178122453489077,-5.697707464376355,-1.0594256025528046,-1.540186586453501,-1.1551399398401256,ANKRD22
Adapt_CCL3,ANKRD22,-1.152756022506434,4.199854371416138,-1.0732644389007098,0.29501601584770726,0.5237584491777292,-5.732759048795413,-1.0471811967928333,-1.540186586453501,-1.1551399398401256,ANKRD22
Prolif_MKI67,ANKRD22,-0.6801902098805379,5.734147147911808,-1.0533737193125017,0.304061121965652,0.5329525496056949,-5.684039267689358,-1.0277634310795014,-1.540186586453501,-1.1551399398401256,ANKRD22
PVM_GPNMB,ID2,-1.545019791708552,9.230164787894356,-5.506429743026591,4.242266085473166e-6,7.036310300388251e-4,4.237169083895841,-4.5991458997332915,-1.1506108055237112,-1.1506108055237112,ID2
PVM_CD163,ID2,-1.8020357407658514,8.709428123291506,-5.144211353915458,1.710690645227086e-5,0.0015862038337385418,2.955295201539778,-4.299648697126069,-1.1506108055237112,-1.1506108055237112,ID2
Prolif_MKI67,ID2,-1.9256012574847183,8.692576332916556,-5.470037822030854,2.2383321951186468e-4,0.007331895673804129,2.0239773305916,-3.6904778048147575,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_CCL3,ID2,-1.212507713329516,9.43616066561929,-3.945279864109844,4.973316069801459e-4,0.01180367217121929,-0.06511718476940942,-3.4821895023116722,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_AIF1,ID2,-1.0287014740255795,8.844383311704378,-3.7003445472933887,8.219869534387455e-4,0.01579175692133003,-0.9060007963885592,-3.345282855133081,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_HIST,ID2,-1.0153402376657414,9.368531795088808,-3.665833394572214,8.986937799231544e-4,0.016696864086088056,-0.7830254434759416,-3.3204595602074476,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_HIF1A,ID2,-1.31288197187477,9.746877587451424,-4.200376541112459,0.0014365492702803982,0.021974430253849323,0.43733202959089645,-3.187204979959793,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_TMEM163,ID2,-1.472795724313305,8.778730188872313,-3.1377674780438696,0.0037717883457088174,0.03891484607817273,-2.1161660475028983,-2.8966428878712636,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_IFI44L,ID2,-1.0577809358643337,9.032809626042438,-3.287584665889604,0.004257341225810782,0.04189044085129709,-1.6012905568070694,-2.858436638543604,-1.1506108055237112,-1.1506108055237112,ID2
Adapt_HSPA1A,ID2,-0.6893545201488811,9.334563252800145,-2.294567329020556,0.028384848941028124,0.1300411785013927,-3.872592176801519,-2.1919260196082795,-1.1506108055237112,-1.1506108055237112,ID2
Homeo_FRMD4A,ID2,-0.720387226207051,9.196857478664224,-1.6781580226793855,0.10336969472312177,0.28199028090940864,-4.776356729586217,-1.6287323338014321,-1.1506108055237112,-1.1506108055237112,ID2
Homeo_PICALM,ID2,-0.024923072896235077,8.415196743740047,-0.0767298436472584,0.9392639987499676,0.9718984398551005,-6.130489460872633,-0.07619495198317666,-1.1506108055237112,-1.1506108055237112,ID2
PVM_GPNMB,SIGLEC14,-2.5997606072347876,4.694748891964521,-4.776470969667958,4.676202996174483e-5,0.002859876670379391,1.8844245511490625,-4.0712475116621665,-1.3639364275232964,-1.136613689602747,SIGLEC14
PVM_CD163,SIGLEC14,-1.8702203279626708,4.961625875675284,-4.17679673944494,2.8724538031416096e-4,0.0084339251800158,0.3000635258202431,-3.6265390646509452,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_HIF1A,SIGLEC14,-2.1130426474024464,4.899695779230609,-3.754186415394657,9.307384527924681e-4,0.01704612969953981,-0.7616983064196061,-3.310667153199975,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_AIF1,SIGLEC14,-2.338368692176725,4.225834582293995,-3.6406511369647863,0.0010589179149296463,0.018305371661369516,-1.002510203292215,-3.274386171522911,-1.3639364275232964,-1.136613689602747,SIGLEC14
Homeo_FRMD4A,SIGLEC14,-0.9256247382213993,4.778147708141708,-2.0830585315539056,0.04625879384187714,0.17421152879256402,-4.0992538900145545,-1.9930242307343173,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_IFI44L,SIGLEC14,-1.2893940672820432,5.247113471383494,-2.0898905281250504,0.046641811528846305,0.17494747201400632,-4.106024341460053,-1.9895383653004353,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_TMEM163,SIGLEC14,-0.8055874481984597,5.336753284308678,-1.7867041309683669,0.08500970948957833,0.25080828222664525,-4.772384359103623,-1.722330257925148,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_HIST,SIGLEC14,-0.43886655779543293,4.510042461746577,-1.2351859845815616,0.22935606343665607,0.45241524330310157,-5.571309584317318,-1.2020192668053629,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_HSPA1A,SIGLEC14,-0.616590950495584,4.07612783267207,-1.1650848391105817,0.25344240257206285,0.4792109427691156,-5.64115277799427,-1.142027948633699,-1.3639364275232964,-1.136613689602747,SIGLEC14
Adapt_CCL3,SIGLEC14,-0.6419082384634156,4.247524440601452,-1.0552953571055503,0.3010973379628795,0.5299837390733529,-5.742399479139371,-1.0340830533879235,-1.3639364275232964,-1.136613689602747,SIGLEC14
PVM_CD163,MT2A,-3.035075982535801,8.39278659313531,-4.703170326148359,6.112619968389424e-5,0.0033529102282174724,1.669888489293582,-4.00842053618251,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_HIF1A,MT2A,-2.2329008857313903,9.644047277375215,-3.1972975072299423,0.0033723382775944794,0.036460191078831125,-1.8799992368028198,-2.931587981399796,-1.091080251670331,-1.0910802516703308,MT2A
PVM_GPNMB,MT2A,-2.002194020488288,8.676017393243443,-3.0977607029989738,0.003997936035886799,0.04032796626045194,-2.209690138087156,-2.8783245454683373,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_HIST,MT2A,-1.5329266849361316,7.415327086141386,-2.4722899795558897,0.025068001117604686,0.12079324170293643,-3.573636380391648,-2.2403532137420656,-1.091080251670331,-1.0910802516703308,MT2A
Homeo_PICALM,MT2A,0.8340671547313683,7.628380667844603,1.6737678102215863,0.1030344625086002,0.28148785381896574,-4.78977804320553,1.6303172553308054,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_TMEM163,MT2A,-0.9816251041186914,7.199357184927944,-1.6234501371382162,0.1148372753582077,0.30054348782894047,-5.122034963497523,-1.5768185792361156,-1.091080251670331,-1.0910802516703308,MT2A
Prolif_MKI67,MT2A,-1.4758849019459754,8.85340548419744,-1.638217042676806,0.12272597137019778,0.3128483591398392,-4.739616927869913,-1.5434320954013927,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_AIF1,MT2A,-0.873577456504915,8.105025971310722,-1.3868810751764584,0.17481698293942283,0.38592502224343816,-5.695422895379834,-1.3568874253257088,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_CCL3,MT2A,-0.9055843165871988,8.166103345237286,-1.2885949335572515,0.20696873410645467,0.42656787267125734,-5.523987096116489,-1.261944565968941,-1.091080251670331,-1.0910802516703308,MT2A
Homeo_FRMD4A,MT2A,-0.4765024185578901,7.615425756264184,-0.771966472626594,0.4471576257258816,0.6630711073175564,-5.834162410067691,-0.7601622182657859,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_HSPA1A,MT2A,-0.2793257265074507,7.600352329156229,-0.43333899410398263,0.667626270856873,0.8201244957702871,-6.198080957131016,-0.42940808524848473,-1.091080251670331,-1.0910802516703308,MT2A
Adapt_IFI44L,MT2A,-0.13143267686160698,8.756865096188625,-0.24172328490062164,0.8103195376844274,0.9060558641090622,-6.2774642540703045,-0.24001382672639388,-1.091080251670331,-1.0910802516703308,MT2A
